id,timestamp,text,search_term,location,sentiment,topic,month
1491576401719296001,2022-02-10 00:55:00,"… this is often over-hyped by those who don’t have a grasp on the main inflation causes, nor the limitations on FedGov drivers of inflation. There’s an overstated fear from many commentators.",inflation,,-0.0625,cost of living,2
1491576851088941057,2022-02-10 00:56:48,Sex and religion on politicians’ minds as Australians contend with cost of living pressures https://t.co/DYhey9FUJD,cost of living,,-0.058823529411764705,cost of living,2
1491577674908807175,2022-02-10 01:00:04,"The big four bank has predicted house price growth will moderate later in the year, in tandem with the Reserve Bank of Australia kicking up the cash rate. https://t.co/et9gmP2mWT https://t.co/RXiLQBMPGy",cash rate,,0.08333333333333333,interest rate,2
1491577860200361987,2022-02-10 01:00:48,When will inflation give the Fed breathing room? https://t.co/FIEv1ASXpC,inflation,,0.0,cost of living,2
1491578179450183680,2022-02-10 01:02:04,"Join #Winnipeg Philatelic Society for a look at #German #Hyperinflation 1920-23

Link: https://t.co/uw2eQ7fEgS

#stamps #stamp #stampcollecting #stampcollection #stampcollector #philately #philatelic #philatelie #filateli #exploringstamps #postcards #postcard https://t.co/ZprjC8QtM1",inflation,,0.03125,cost of living,2
1491578971229913088,2022-02-10 01:05:13,"This tweet goes to the nub of the issue. She is not referring to new undeveloped land. She is referring to more intense development of already developed &amp; occupied land. If new land supply is a key to affordable housing, she is fudging the problem.

#housingsupply #HousingForAll https://t.co/uud3RtOuDw",housing,,0.0196078431372549,housing,2
1491711431871713280,2022-02-10 09:51:34,@OnTheDownLoTho Whoever's designing this game has an inflation fetish I swear,inflation,,-0.18181818181818182,cost of living,2
1491579273039208450,2022-02-10 01:06:25,"Former mortgage broker pleads guilty to making false statement to ASIC
https://t.co/ScPuIQ2Svr",mortgage,,-0.26666666666666666,housing,2
1491579339351203849,2022-02-10 01:06:41,"Can Australia sustain higher borrowing costs?

According to CBA chief Matt Comyn, mortgages and borrowing costs will rise but low unemployment and wage increases will protect its customers.

Stream the full chat with Kochie via @ausbiztv on 𝙁𝙇𝘼𝙎𝙃 📺 https://t.co/6lZA86LxAB https://t.co/ey2Wdki6UE",mortgage,,0.0425531914893617,housing,2
1491587211510173697,2022-02-10 01:37:58,@axelroark @thebigtexan00 @nic__carter I guess being in both Bitcoin and Metal for so long… Silvers manipulation is so deep and the peeps doing it are getting caught but it doesn’t stop. Silver should be ⬆️ but until a complete failure of system. Bitcoin can move into anyones hands without inflation in supply,inflation,,-0.07547169811320754,cost of living,2
1491579901459451905,2022-02-10 01:08:55,"The Assistant Minister for Waste Reduction and Environmental Management, on behalf of the Minister for Employment, Workforce, Skills, Small and Family Business, introduced two bills relating to social security. https://t.co/ltwud2X0Tp",social security,,-0.030303030303030304,social security,2
1491580893789659137,2022-02-10 01:12:51,"In the final week of January, the ABS released the latest inflation figures for Australia over the December 2021 quarter.  Click here:  https://t.co/krPmG89LU8 to find out more https://t.co/xAzGkgbpNS",inflation,,0.0,cost of living,2
1491601964823498753,2022-02-10 02:36:35,"@simonahac The liberals and nationals have a conscience? If they did we would not have the cashless welfare card,we would have climate change policies,we would have proper social housing,we would have proper dv laws protecting women and children,we would have a more tolerant and social Aust",housing,,0.04,housing,2
1491582453617762308,2022-02-10 01:19:03,"@ChrisCTrader kicks off #ThemeThursday. He'll identify ""hot"" #themes and the best-looking #charts within that theme. First up is #Energy.
Find out which #stocks make the cut with a free trial. https://t.co/zM7FtVQZdt
#marcustoday #cleanenergy #greenenergy #hydro #solar #inflation https://t.co/0f9CVvyET9",inflation,,0.0,cost of living,2
1491596769347571716,2022-02-10 02:15:56,@davidbewart My MO voted with his wallet. It’s expensive to maintain 5 mortgages.,mortgage,,0.0,housing,2
1491597057261404160,2022-02-10 02:17:05,@davidbewart My MP voted with his wallet. It’s expensive to maintain 5 mortgages.,mortgage,,0.0,housing,2
1491584891246440451,2022-02-10 01:28:45,whoever created kirby had an inflation fetish and you've all been unknowingly participating in their self gratification,inflation,,0.11764705882352941,cost of living,2
1491600373915992064,2022-02-10 02:30:16,"@stanleyward90 @mangotree_books @ABCaustralia All true, but it’s a start.  Only massive investment in public housing will make any significant change and we know how little commitment there is to that on the coast, or anywhere else.",housing,"Sydney, New South Wales",0.13513513513513514,housing,2
1491649574515412994,2022-02-10 05:45:46,@CCryptonaire You know what's risky? Drinking and bathing in water that has mercury. If this government goes in and attempts to take away children who are with their parents while wilfully turning a blind eye to the harms of mould in housing and unsafe water in First Nations communities...,housing,,-0.14285714285714285,housing,2
1491614848534614017,2022-02-10 03:27:47,"@EzequielTrumper It is possible they’d do that. I mean, they’re already fabricating “jobs creation” out of thin air and claiming that there inflation in the US doesn’t exist…",inflation,,0.0,cost of living,2
1491587618681024513,2022-02-10 01:39:35,Stable rental tenure is comparable to homeownership in supporting mental health! New research (with @ANGLIhere and @rebecca_bentley) out today in @socscimed https://t.co/v1PiyYbMij [📢 @ACOSS @AHURI_Research @CraigTweeted @UniofAdelaide @Housing_CRE @housingevidence @CHEC_CCRL] https://t.co/Rus7BS5zPU,housing,,0.07317073170731707,housing,2
1491895220090580992,2022-02-10 22:01:53,@tmccormick @ANGLIhere @rebecca_bentley @socscimed @ACOSS @AHURI_Research @CraigTweeted @UniofAdelaide @Housing_CRE @housingevidence @CHEC_CCRL @achr_adl @NancySinatra Quite right Tim! People walk in many boots but choice and constraint play a big role. Nice example in here https://t.co/U7bjS0XOKx - some social tenants able to do well by ‘shifting’.,housing,,0.07692307692307693,housing,2
1491602336783175682,2022-02-10 02:38:04,"@DavidCrisafulli @TimManderMP And the way rents keep rising, more government housing is going to be needed as soon as possible to avoid people being ejected.",housing,,-0.04,housing,2
1491592762482909186,2022-02-10 02:00:01,"@LibDemAus @_davidlimbrick We also give billions in welfare to the rich, who obtain significant wealth through capital gains. 50% reduction if they own the asset for more than 12 months. One effect of that is increased investor demand for housing, and a housing affordability crisis of biblical proportions.",housing,,0.14285714285714285,housing,2
1491590211729563651,2022-02-10 01:49:53,"CALHN EDs are housing 9 people admitted waiting for a mental health bed. 9 have been waiting more than 8 hours! 
https://t.co/9Z16JTeSIY",housing,,-0.04,housing,2
1491590783815847941,2022-02-10 01:52:09,MoneyHelp Post CV19 what opportunities are there to help retirees and millennials with retirement funding and housing affordability. https://t.co/WDOfOIhjcW moneyhelperuk oecd https://t.co/lfK1STdPqO,housing,,0.14285714285714285,housing,2
1491591486399737857,2022-02-10 01:54:57,Could Australia learn from Singapore to make housing more affordable? https://t.co/Iesqf4QSlE,housing,,0.14285714285714285,housing,2
1491591549695983616,2022-02-10 01:55:12,"fnncomau has published "" Tech rally extends while NAB jumps on revenue beat, AMP confirms suitor: ASX up 0.3% at noon "" on 10/02/2022 #Tech #ASX #Inflation 

https://t.co/3ln0c8Cx2u

Stay Up to Date on Company Announcements https://t.co/rRrbP5ZXne",inflation,,0.023255813953488372,cost of living,2
1491594252882944001,2022-02-10 02:05:57,"@gravytan @zhusu @CryptoKobe Money is tight, supply chain issues result in loss of business and then loss in personal income coupled with a rise in the cost of living. Inflation goes on but wages don’t rise to meet it. It’s going to be a hard couple years.

Thank fuck for crypto &amp; NFT’s",inflation,,-0.1320754716981132,cost of living,2
1491594252882944001,2022-02-10 02:05:57,"@gravytan @zhusu @CryptoKobe Money is tight, supply chain issues result in loss of business and then loss in personal income coupled with a rise in the cost of living. Inflation goes on but wages don’t rise to meet it. It’s going to be a hard couple years.

Thank fuck for crypto &amp; NFT’s",cost of living,,-0.1320754716981132,cost of living,2
1491611575069065216,2022-02-10 03:14:46,"@88888sAccount Funny, I was just writing about this this morning. There will be a proper reckoning (fuckening?) in this space once/if RBA starts hiking", rba,,0.16,interest rate,2
1491593568347045889,2022-02-10 02:03:13,The state gov't has to bypass the local planning process to build social housing because otherwise local residents would NIMBY around for years of delay and extra costs. https://t.co/Qs8AUvj8h3,housing,"Melbourne, Victoria",-0.03125,housing,2
1491594111014498306,2022-02-10 02:05:23,"From FoolComAu "" CBA (ASX:CBA) boss Matt Comyn sounds warning on interest rate hikes "" published 10/02/2022 $CBA #ASX #Inflation 
https://t.co/Dh5SwhVMXd",interest rate,,-0.08,interest rate,2
1491594111014498306,2022-02-10 02:05:23,"From FoolComAu "" CBA (ASX:CBA) boss Matt Comyn sounds warning on interest rate hikes "" published 10/02/2022 $CBA #ASX #Inflation 
https://t.co/Dh5SwhVMXd",inflation,,-0.08,cost of living,2
1491594111014498306,2022-02-10 02:05:23,"From FoolComAu "" CBA (ASX:CBA) boss Matt Comyn sounds warning on interest rate hikes "" published 10/02/2022 $CBA #ASX #Inflation 
https://t.co/Dh5SwhVMXd",rate hike,,-0.08,interest rate,2
1491594667246624771,2022-02-10 02:07:35,"#AlboLabor is no better than #MorrisonJoyceLNP on certain policies, like discrimination, aged care quality, aged care affordability (RAD-$500,000min) cost of living, stagnant wages, big lazy public service, taxes, housing affordability #PutLNPLast #VoteIndependent1 #VoteLabor2 https://t.co/St4ZUZV2DN",cost of living,,0.2564102564102564,cost of living,2
